#nvpart(2)   Xc(3)   Yc(4)   Vmax(11)
26.60470750   35.97347468   33.09011186   3.11
18.94025700   29.00024792   34.81302085   1.83
21.14730778   27.82740479   33.13375753   4.47
22.15153937   30.59218073   40.38312120   11.05
0.96373806   57.71987043   5.48002953   28.38
19.89386051   30.37637471   27.03487517   2.13
21.19390488   28.83922078   30.86646410   1.31
25.02243530   38.51416870   34.68147024   3.97
50.00681877   11.80159819   6.00766140   28.14
18.24130454   31.58687797   27.33889052   5.29
21.18938812   28.61824181   34.66809853   3.02
17.17220682   33.47418365   32.31554267   2.11
17.42931703   34.04405639   27.73005441   1.43
20.93039908   29.57704334   30.14429081   2.17
21.72227966   31.90740845   34.09730751   3.60
18.12820810   34.13902676   33.89711472   2.03
18.46051081   32.33362087   27.93514697   2.33
20.28312068   32.87628155   28.37532366   2.59
20.21555236   32.28628496   29.43106890   2.23
61.25534036   3.63408811   32.87107527   29.43
16.42945009   33.26728821   34.30464142   2.29
19.96373606   32.36585140   28.68076788   6.95
57.21553077   7.15559550   17.19890146   24.96
21.14222248   33.41448609   37.42832194   2.86
21.15935829   30.39780829   32.75601750   2.13
21.32945898   24.10752645   36.37203097   6.12
17.02052606   33.03434753   37.54609172   6.14
18.48950374   27.66779904   35.04704902   3.53
20.04880927   26.57907742   31.92633395   1.89
22.40830931   31.67151885   28.16125655   4.63
19.36863894   30.45532186   26.42405330   3.15
21.33381319   31.89458010   34.70812433   2.34
20.81249518   32.51508775   29.95013881   1.94
15.89621638   34.40380967   28.66220260   2.34
22.92593774   35.31975439   38.88925436   2.05
19.17349190   33.32567233   27.83918030   3.02
23.24303297   34.46188695   29.28124943   0.65
23.18923925   34.49331012   33.43146383   2.08
19.50229245   30.80365145   27.67605569   2.36
14.66611230   33.82166883   33.94449264   2.19
21.70940349   30.11924340   23.65056257   5.75
16.93674368   32.95188109   34.95668962   3.34
21.15517931   33.46256447   29.88356013   2.24
21.16575863   28.98646238   31.25466593   2.51
21.98717329   33.10598475   35.81589593   2.19
21.62841406   32.60375268   33.30657989   1.83
20.92632424   32.25306827   35.12912562   2.09
19.03958478   29.29053447   34.99322801   2.36
23.89680836   34.98377416   38.33567241   2.61
21.52132416   33.21783805   37.54110348   3.40
22.09901381   34.72655773   37.98963028   2.48
33.22101161   41.09382661   16.00423238   20.51
21.62792295   33.63784606   29.81007557   3.55
19.53413846   32.93249087   39.88303705   1.39
37.21713660   62.75768961   56.99555347   25.15
47.96519350   62.35543889   56.73932321   16.38
14.62639424   35.52455389   33.62404633   4.06
19.24694983   33.59529314   39.91293853   1.77
20.62001396   33.30560669   38.54595535   2.35
17.28767082   34.62977478   27.03053253   4.27
21.52804148   32.07640725   34.36751848   3.10
34.59886169   8.67118755   39.71642757   25.30
20.80313666   30.18859039   37.92562590   2.33
20.24535443   37.03622964   33.87764875   1.89
22.05979758   34.67825544   28.58808981   3.97
40.22592645   23.70909565   44.94822343   20.96
20.25269157   36.92876587   35.94615112   5.17
21.66901935   32.10824412   32.83789259   5.26
62.63276855   20.59487962   30.23165487   22.93
20.92312377   37.28592052   26.35328832   3.25
24.18950307   34.95675683   39.56724844   1.75
20.82905937   25.13794610   35.62382369   3.07
22.06022803   34.08851217   29.88912004   2.14
21.12740690   33.86056425   37.18850491   3.22
7.16497788   40.60986610   40.64910144   26.89
17.91953450   29.22852008   36.87566648   3.96
21.00848422   35.03150009   26.79004389   4.09
19.55181885   29.94664849   32.79974012   1.60
22.33106975   31.09160217   32.89566700   2.46
20.28156774   24.44370555   36.68624423   8.81
21.83847026   40.09951958   33.59061354   9.32
16.40798661   32.82759448   35.58380597   2.09
40.90998430   19.06334688   3.71382878   23.16
16.33656046   30.20063329   31.04750398   2.68
32.82794684   54.44290483   7.98613327   22.91
19.08116215   25.67460201   30.00717026   9.96
19.09469641   29.37709762   35.25924951   3.90
20.01077509   28.97999819   38.83123302   2.18
25.11219481   32.10921699   28.52419803   3.53
1.91596083   10.65014200   2.80944346   28.16
22.08529880   32.71990013   34.59152857   3.11
4.89897902   58.79069365   6.66298889   26.50
19.66304186   30.03131694   27.82305521   3.51
55.57000206   60.74303263   14.85395308   24.24
24.09988674   40.89045567   13.98739793   22.43
43.03640000   19.72508374   8.91280438   23.46
18.59962085   33.00972238   27.74550768   2.15
26.63091319   33.97856712   38.52167484   7.20
22.81308111   34.79756699   37.97532316   2.33
62.36182945   13.42210981   14.91534310   23.54
16.53314032   34.06216480   37.42109807   2.98
22.23006100   34.28708982   28.83843985   2.72
20.26251610   31.79123353   31.70532698   3.65
19.14353911   29.00394238   28.99721124   2.96
19.90983364   30.38410128   26.52277470   2.44
20.52452488   28.65792648   30.72665592   2.55
2.25357341   1.99909644   2.76576236   28.31
20.96870386   29.82860352   36.47005862   2.09
21.81147020   33.67279914   30.87305516   2.34
22.43124176   32.68656004   31.89711852   2.25
16.92914836   33.64251077   28.35936514   1.61
16.73200217   30.08799040   38.50831045   4.82
16.88778825   33.80155816   28.30584140   1.41
19.26193680   29.18393277   26.92848506   3.55
22.23500692   34.00032396   29.28413589   3.87
19.80874289   30.35646678   27.02254547   2.98
19.99711561   32.94436963   38.75239420   5.00
22.32196991   33.65248187   30.04564364   3.08
27.30328433   36.20835018   33.03402853   4.00
20.04848503   32.34335109   38.12773941   4.28
21.19865197   38.79923278   28.43644802   4.97
22.50926005   34.65007560   39.40157515   2.74
21.96966122   29.22756121   27.60043569   2.63
14.38558938   44.15044284   15.57869916   29.78
19.98681450   33.45460364   38.56782251   2.07
20.00483714   31.01157917   29.34331420   2.89
27.56293966   35.64219247   39.18321849   8.86
20.88639523   29.44628609   37.88312836   2.93
16.65268610   35.33908863   37.17964117   2.60
20.99318725   28.50644566   30.81923475   2.49
16.69700396   31.80898959   30.15923531   1.75
54.07809962   11.27126563   62.54955367   27.88
18.45785128   33.35309759   26.36822970   2.20
21.14376649   33.25551917   25.71643141   7.61
20.98682567   34.21050371   37.71418381   2.75
20.57843046   28.40998037   30.91728508   2.28
21.10584428   33.96872514   28.91380367   2.73
22.26469922   33.75726657   29.94262087   1.59
17.61094405   29.75906554   36.05574203   2.73
17.70139826   31.43444303   39.03874605   3.25
20.11384903   30.42238617   29.16092409   3.63
19.49979707   30.81073601   31.80570345   4.74
22.19547928   36.37169399   26.24856114   5.67
20.28466080   43.61476661   31.14974694   20.64
36.57132508   30.61644011   32.99967635   28.51
19.49420523   30.66928175   27.08379230   2.40
24.98765532   35.11247238   30.41137155   1.52
20.09828925   36.60570766   26.97317923   1.28
19.83445494   26.73360107   31.79574308   2.06
25.23328880   34.68709762   31.36441881   3.61
22.11572532   33.42245724   34.61396739   3.44
17.70744117   27.58708922   35.33345000   2.07
21.85040413   32.67142227   35.01777296   2.87
17.50774904   33.30992044   27.37416572   1.96
19.25663695   29.74834447   34.39599470   2.10
18.00193456   30.99418793   29.89435736   3.76
16.85502491   32.85424795   29.33663721   2.85
20.13425864   30.28667721   27.06021118   1.82
19.26729911   31.00993869   26.93612617   2.26
21.78054130   33.08874933   31.73278558   2.11
26.82712337   35.27214750   37.50615910   1.56
19.16310476   33.45035470   37.61576230   2.54
19.76159806   30.10816438   26.75833649   2.92
21.38010002   26.75061314   35.84612432   1.66
24.94259981   31.08105425   27.22406231   3.65
16.65530882   31.35391260   30.38936188   1.60
22.97710087   34.28804868   30.06380695   3.02
23.04344185   7.08595417   45.35575723   24.88
23.79146781   37.14160213   36.71947705   3.36
20.27802722   33.02885782   36.66303762   5.00
21.91579537   31.68200469   39.20310499   7.34
17.45177085   35.86293445   28.76507585   2.30
37.82880039   52.25406373   56.93254617   24.15
21.77258248   33.73349394   29.86799095   4.75
20.04625665   32.92870287   35.02649645   4.84
19.41826820   36.32459968   36.91067933   2.13
18.10162569   35.15200631   32.73313135   3.21
8.79845480   49.80363234   26.15387374   22.81
20.54452610   33.42011192   38.34789224   2.58
21.70496085   32.88143932   32.34693724   2.27
22.95709869   30.38962809   32.53047523   3.15
20.71910114   33.66549126   37.44222260   2.70
27.68280220   34.29996416   29.63836651   2.55
37.61717568   40.08617373   60.26117940   20.91
15.06564894   32.52954235   29.98440531   3.71
20.22669089   33.77258110   37.74912684   2.73
22.70525579   28.44915955   30.17011529   2.59
21.23354487   33.43934970   37.49986138   1.86
21.62369872   31.37392647   37.99448828   1.38
17.18248142   38.99047574   35.30634585   2.54
25.25073142   10.92335017   52.51772356   20.71
23.08749703   29.49130974   26.30122719   2.39
20.23134854   30.43452955   38.11503609   2.64
18.40571249   34.77597809   39.07288199   1.41
55.00802107   33.96607084   37.95268990   22.07
21.27825069   28.10771384   35.17076664   1.95
21.81121309   33.65313908   29.90858350   2.32
22.84266706   34.17552511   29.78371346   2.13
25.37125538   35.16512151   33.01694501   4.79
20.09919961   30.96988392   26.82570404   2.60
25.32305397   34.04830994   35.60212662   5.00
61.34768607   1.50513852   25.61737868   28.28
14.97345825   32.83450491   35.25131954   4.59
21.45441083   33.91378603   37.79523123   0.56
20.55065073   31.93264798   33.89994901   1.87
20.78625172   35.69373746   27.34537055   1.01
21.20840017   28.87749743   35.21847502   2.28
21.53428929   28.86005231   34.44023991   4.85
22.69461299   33.59658002   31.97856839   3.87
19.70330870   31.81448269   27.42787907   1.46
17.12002760   33.41065273   28.66645116   2.43
21.43275107   35.97018723   36.19105693   2.37
14.86942513   34.10875204   29.96461744   2.69
23.39400850   29.49143785   30.98539813   3.85
21.67086962   28.31479009   33.06943215   3.13
19.02693613   29.65827632   29.45663253   2.61
32.80774251   21.52293126   2.25673148   22.42
21.90843201   33.44917491   34.89812358   3.30
4.90415370   50.76523174   25.19191184   20.71
18.74956716   32.10373137   39.35894031   4.32
18.17122256   33.81443579   26.85039147   1.96
20.82889341   33.80851738   37.27954022   2.62
25.53553244   34.04242210   34.73732891   2.83
60.79488659   55.09704183   25.44849049   31.07
23.75126703   27.12010609   34.92194336   2.59
21.91538248   33.38069043   34.38232900   3.41
20.77069950   26.68531175   33.17743616   2.70
20.99398305   35.26035742   27.87388563   2.61
20.53474175   33.75312519   38.62506400   5.59
19.82495226   32.75470407   35.14500772   2.39
20.97730674   27.76246735   34.76319787   3.34
18.69968360   31.54610859   27.79770449   2.55
63.97921138   53.99600958   8.68238009   18.83
18.81835901   27.54011680   16.89047020   25.70
11.83330945   55.43501407   32.60244707   24.31
13.72614957   35.48660916   29.95792174   7.11
20.04244800   32.51711904   28.85445618   1.44
31.41554270   1.74983389   6.49336634   23.13
21.03601691   33.42730631   37.19539059   2.52
23.34160479   36.72227977   26.75093023   4.47
59.86671539   18.14448833   5.44024345   16.86
20.40245582   31.98438912   31.72748977   2.32
20.22525144   33.79689343   38.72975738   2.56
20.28799960   33.70981715   38.60533601   3.50
20.60916783   31.31159787   37.87767056   2.41
29.11684879   34.48819261   31.84182618   2.41
19.86113631   31.73326987   27.80760049   2.99
20.87713723   29.41150500   31.65299290   2.69
21.62588368   33.62001618   29.33190454   2.98
27.58364654   31.53251853   36.53040035   2.71
16.82989603   34.87611461   35.33896935   2.91
20.59775575   34.84301535   27.33665133   2.95
23.06813075   34.38330749   29.44003801   3.69
20.91869400   29.09302570   30.59068639   2.76
22.01810408   33.49323225   30.24601460   2.02
17.14117408   34.38309034   36.92225059   2.16
20.28305692   38.50148782   32.61146022   2.58
17.37259740   30.82656222   27.38122793   7.90
21.02513426   33.49572992   37.54792552   2.66
26.97678476   28.71969454   29.44228634   4.85
16.08991682   34.70944400   28.27572916   2.30
27.44498033   34.17655586   32.33936784   2.57
18.38221099   27.69426970   35.48702465   4.63
20.25984981   31.67434528   37.41471113   1.59
20.10729754   33.20428353   38.66516392   2.99
20.50876832   33.52026263   37.65569891   2.65
20.05692790   29.05067368   38.34590178   2.92
20.49108742   28.41044368   38.71495364   3.24
19.36975561   30.62666058   29.62249481   3.89
19.53425800   28.88376034   27.91384386   3.46
21.11027305   28.09165299   33.11131550   3.49
15.95231815   28.94997107   33.48067151   2.03
19.98134084   30.44824848   26.71438756   2.13
19.09412003   32.28088442   27.86527801   2.45
20.64046719   30.64813759   26.51339290   2.18
20.26515241   27.86119270   28.00761943   4.22
18.88527461   34.00789591   27.19094851   3.70
19.67059747   33.24457995   39.07041097   2.09
20.04255660   31.55192757   32.12622137   3.35
19.49664310   32.18123077   28.56214329   2.15
21.75381898   33.28690586   39.75496261   2.53
19.76189707   31.98244977   28.80152962   2.62
21.53430843   32.72787967   32.52109273   2.06
26.22790775   31.45046062   28.29405308   4.61
59.69292647   10.90020091   30.06428879   27.27
18.55801060   29.36661430   35.91826840   3.41
20.13718626   30.31098933   26.36502781   2.51
21.09716126   33.96335946   37.18910303   1.66
19.01583050   30.79613331   27.05660416   2.27
20.15858165   33.67914997   38.58375220   2.33
22.73059720   39.62865627   30.74493256   2.94
21.63035726   29.16588893   33.96762596   2.30
32.73384024   8.53235540   46.17529653   24.28
20.04663421   30.03693124   26.66206331   2.69
21.06904144   25.93603256   36.56772018   3.93
15.86527686   30.08919999   31.20619435   0.73
21.33295272   24.51780992   34.74011073   1.85
19.88185169   34.13538273   38.26446553   2.02
28.90775607   18.69359446   30.05314340   23.67
22.42164333   33.89953701   34.06896415   2.10
23.93443103   36.21154811   32.25466095   2.97
35.52157295   15.74958930   27.97973402   31.89
18.23954609   32.79994447   28.25019278   3.69
19.77750655   34.01291096   27.81256283   1.94
22.60730737   35.79442482   26.65686042   3.73
19.30451120   29.30220233   27.58588733   2.04
21.73939087   33.54733788   34.47111237   3.41
18.99006865   32.98536301   27.14060788   2.38
22.08670742   33.75341492   29.75441242   1.47
25.35673823   35.87638514   38.63185569   1.48
19.95269910   31.91048594   27.76069867   2.88
22.25464745   28.45995235   31.37022139   3.49
22.80589264   34.25092416   36.81081692   2.85
15.88577818   33.85836963   31.97994277   3.20
21.93249787   32.55604319   32.97580802   1.96
25.49136421   38.26443045   31.24333157   4.18
23.69279623   35.95928198   35.93231845   2.39
62.26011215   12.71155628   30.46074622   17.89
24.15092809   28.09123961   32.54291607   1.99
16.86313830   33.77338557   28.18186834   1.77
46.75356943   50.66454867   49.05366907   21.08
23.76372628   33.84613873   26.07065709   2.65
20.66891717   34.43066754   27.61732780   3.34
21.89886473   12.56863580   43.42111648   23.90
20.09351427   25.68862018   34.40481384   2.75
20.18060141   36.53842907   27.00207872   2.44
23.30232136   34.80297887   27.67404549   3.00
44.11598850   59.66312033   52.99651317   23.57
20.13124824   33.69604858   38.75748905   2.75
47.54427030   44.80752567   34.10237256   22.22
19.66063848   30.84269190   33.92060804   2.84
20.99436665   30.61179325   36.00911004   2.25
17.68069172   33.71895957   29.53923082   1.85
24.30107195   41.42684919   33.47895102   26.55
28.61788786   33.15930196   29.29477754   3.41
22.51464844   36.53417969   39.77832031   5.06
3.08895978   37.62570469   60.21756248   30.18
17.01721347   33.74657960   32.23489848   1.71
20.67590094   32.00170946   32.24106646   2.64
57.97783161   55.12099030   12.02770717   22.93
21.62533209   25.44753919   32.32264943   5.63
20.62535514   37.87756579   26.75335680   4.93
9.77724869   45.23945479   20.21586834   21.06
21.90669216   32.97319169   40.91233982   5.57
62.54806890   9.26409165   1.24075521   24.16
19.44476402   30.07044327   39.32112193   3.36
21.37556261   32.11316997   33.48330111   4.00
21.49091304   32.49865880   32.89205917   2.48
21.63573953   32.44692725   33.31877450   2.54
20.21652456   30.75373301   38.01858057   1.98
16.47701333   34.12358995   28.01954761   1.79
21.51082152   30.59474385   33.32898450   3.94
20.04988422   32.10890334   28.68324760   2.20
19.40353132   33.60934173   28.12972441   2.72
55.22755237   12.06778965   4.98488695   28.57
20.49161888   28.07168053   31.22078468   1.64
21.01625614   31.06912695   35.31352601   2.84
20.04471014   30.01777617   26.90755391   2.52
26.85251753   62.85244454   48.89361585   24.86
23.15433660   34.27965788   35.99376775   2.14
19.92717335   30.77584288   38.14456375   1.96
22.81288861   35.38652943   29.96590131   3.56
21.08215262   29.32917334   30.39461250   3.48
21.76787562   32.84748409   32.50290188   2.12
21.18111703   33.43957217   37.41262957   2.51
20.69084862   28.12151303   38.74814469   2.23
17.31007576   30.17102419   36.93621381   3.22
41.55597018   15.02268314   46.45099507   23.31
16.57305323   37.89907974   34.93265777   2.76
19.77415245   28.77472244   27.08033386   5.01
11.02892299   3.56413632   32.96091875   31.74
18.21156721   35.20996547   28.97312458   4.84
20.78678462   29.50223053   30.16774501   2.96
34.35625392   0.32412164   42.76989575   21.51
23.51446619   27.78930672   29.38434309   2.06
20.06954108   32.26214442   29.04316419   2.01
28.41898205   34.76096858   30.89966898   3.98
17.52716741   30.13776974   36.18061048   1.83
19.65598456   26.73137089   31.64477901   2.65
20.34172766   33.51571697   38.84998285   1.06
5.63740941   31.91687153   45.77778982   20.86
21.22216807   27.96790754   34.52430089   2.17
19.77005592   32.32193727   28.76426264   2.41
20.13969696   30.06547296   26.67436473   1.83
21.07054045   25.95039250   34.89078376   2.21
21.17187513   33.80357647   37.43380372   2.59
20.40049867   30.24335720   26.71900987   2.26
17.06353324   29.28312378   34.34094587   3.07
19.79029824   30.05213143   37.98675442   1.81
40.73020563   44.84585335   30.29720187   20.81
16.76611266   33.73446478   28.69319712   7.38
60.08975934   56.98104500   52.98874176   26.58
21.96682269   33.69976822   30.09703861   3.09
30.29667280   0.24145374   1.90565279   19.01
25.84230460   34.12114708   37.35201637   2.72
37.58244138   19.02356007   3.45929691   21.96
22.01736510   26.20024868   34.69658822   2.17
15.93597194   31.33097177   29.34014306   2.73
21.28796094   60.81510085   28.90960999   29.13
18.80444186   28.22010874   33.64475789   5.23
25.33687582   35.55476868   30.13038811   2.34
21.02337703   30.28431985   30.53716594   3.88
21.20778246   32.59647208   36.25814582   6.65
19.32759671   33.24330347   34.50470709   5.36
20.95309842   30.50131692   32.16959534   2.42
26.06781614   28.19969737   30.66705938   3.83
16.83477488   31.76278850   29.56708878   4.03
20.86202720   33.19632695   37.54269357   3.60
17.97366031   32.03126158   28.33774237   3.12
28.84663001   34.66446279   29.30953872   2.89
9.53517643   45.79713200   20.65114985   24.29
21.16849277   29.40061514   36.15827129   1.59
18.74593820   35.00534411   39.60301618   1.63
14.55720665   52.61376120   10.04383840   21.07
20.41098390   39.10207108   33.01982784   3.40
17.80266202   38.36874776   31.38508084   3.84
17.66552725   34.76162710   28.95624496   2.68
20.72097238   24.54896033   35.87090436   3.27
50.40841652   21.66002568   7.04806410   17.89
9.18683578   2.29771251   2.99680819   27.21
15.84003350   34.49686666   36.46100636   1.84
21.64873079   32.45902900   33.18266615   1.49
14.62874378   34.22691960   29.91639913   2.47
16.37839293   33.21808395   28.34612021   4.25
17.97029015   35.39974631   30.92533346   2.83
58.90356636   58.84791829   18.69957564   21.61
28.96605566   38.83859250   15.35868023   20.10
20.18181553   30.27309555   28.44009514   2.73
18.62241542   36.02865354   36.27742103   2.65
24.90886138   39.00792230   34.50989450   1.79
24.12183219   38.54879379   30.64313448   5.53
20.01342833   30.41550810   27.00061055   2.65
21.35217419   33.66938042   37.57176920   1.98
16.85135611   33.41222470   28.60354518   2.68
18.14349794   31.01140253   28.39501829   2.26
20.25997004   30.55518333   38.00148950   2.87
18.90116275   26.60722817   32.14614904   2.47
18.13407846   26.53719668   31.11424927   1.90
21.05375642   28.97565001   35.36395311   2.53
28.88877497   33.99578510   31.44167417   3.62
22.05314327   33.32313843   35.99820358   2.87
25.75171978   30.65277785   28.72171800   1.47
21.64181091   31.32935890   34.94769020   1.93
21.23704445   28.22915044   32.95239188   2.72
28.49630544   34.80563420   31.03347686   3.76
25.14245243   28.68737392   31.26950871   3.56
20.97304103   32.73585083   36.66483970   2.97
20.87342208   26.18406382   34.11160768   3.05
21.80233682   32.55715664   33.32310515   2.19
22.72354317   34.66850630   37.88862959   2.44
0.23348544   6.58804664   0.79394244   24.92
21.98647104   30.60647991   40.05497369   3.85
25.76182077   35.70802261   30.33714243   3.32
16.70578130   33.15938902   28.59858906   2.87
21.70219622   31.97161374   34.68186722   0.93
17.13627335   33.57184564   28.44040801   2.01
20.25829188   30.52989648   38.16212298   2.31
14.87584325   33.20401852   30.74676785   2.64
21.15417141   29.75903442   36.35455956   2.65
21.24694681   33.33789476   37.72913127   3.41
23.44018740   34.96200434   34.56529109   2.48
21.16780741   33.16555738   37.64542314   2.56
19.38477760   36.15700654   38.68584453   2.07
26.31864503   34.85867661   29.29728085   2.73
22.94433332   34.26893870   29.61811285   3.51
19.50314951   28.03624731   28.95998176   5.36
20.05620619   31.65139369   30.84662834   2.74
18.92019515   37.94605426   33.82173683   2.21
20.35862476   32.46444451   32.82913515   2.00
20.19081230   29.52036883   38.14187355   4.33
22.58800084   34.67291301   38.07916865   1.64
24.87412424   35.56161810   38.54622721   5.39
27.61801338   32.84593608   34.04583924   2.15
18.63630097   33.20207356   27.73130996   2.65
24.06500673   35.15803242   40.76397640   2.11
16.66036096   33.73533249   27.96708462   2.39
17.79029083   35.13826121   26.86933187   3.61
22.04547323   33.82915234   36.86033367   5.13
21.50679922   30.90733433   31.37618613   4.70
17.72183633   38.91618776   31.02612829   3.36
23.37091938   34.79984053   34.56353850   1.62
21.04439273   33.58352146   37.36524954   2.01
19.12330953   31.30193278   28.51835638   2.86
20.36847675   30.24679641   38.50561893   2.46
21.10731468   33.49689075   37.48612163   1.73
21.97929498   38.44929435   34.12573277   1.82
17.98339088   28.39434216   33.20836973   4.68
20.67876213   27.63725035   32.31455803   2.50
16.71409433   33.50187315   28.14495076   1.94
21.25503699   32.34475617   30.18980857   2.48
20.27658771   31.91870372   29.74631901   6.46
24.40192511   34.18601423   35.64345409   1.63
26.43022721   34.83040011   29.24179904   2.59
17.16357084   32.42054350   28.11294596   4.97
20.81726730   33.77769014   37.48439896   2.04
17.85656163   32.17569497   28.24715025   2.52
20.87542267   25.90539780   35.00489334   3.17
21.63964420   31.64153504   30.81513468   5.86
20.56543292   30.24824397   29.73938590   2.34
19.78377037   30.12882729   37.90722362   4.13
16.28494106   32.81554331   36.45818847   2.52
17.86739600   32.64456407   28.20034182   2.64
24.13408990   34.03581040   28.22580581   2.43
21.72854035   30.20986520   28.83279302   1.57
21.35906399   31.98332063   36.01638469   3.49
24.50893375   36.12759301   28.82330404   2.60
20.02757397   26.93470604   36.88312950   2.32
19.55480273   29.40789125   36.39760943   2.08
25.04581942   33.71803835   32.43966518   2.02
20.80837856   37.65023416   27.85575365   4.89
22.99731533   34.88739363   39.96962992   3.28
16.67684468   33.64740721   32.44871473   4.24
17.55508176   35.40320926   37.68877439   3.98
22.06996950   33.54331393   29.05754816   7.42
18.16441855   32.06736742   28.07781190   1.89
16.82295185   33.58746944   28.59210848   2.66
20.50861509   39.72703103   36.04377025   3.50
23.84310448   31.68197698   27.80175510   4.41
20.13971636   30.64894348   26.50240702   1.85
21.16497548   31.59733742   34.66791983   1.94
25.85625272   34.02816215   32.25850703   4.38
52.58060410   33.23842034   26.60872275   22.23
21.25344346   27.21178264   31.92664849   2.48
17.47552433   30.78146526   30.26772804   2.42
22.64162883   29.02123791   30.33002138   2.27
10.08497346   58.03627070   6.65962108   24.94
13.96896961   42.47708166   20.45311245   31.22
58.41284545   62.28229767   20.36712611   23.52
10.73505804   46.52547898   15.10567978   28.99
26.79688632   32.33637350   29.56211418   4.15
6.82802733   50.42165610   25.72574004   24.27
58.00111601   40.88661363   21.22136198   20.59
26.40800279   35.45361257   32.56290698   1.48
17.15512323   33.52184486   36.90947900   1.36
31.00780290   39.77078391   27.83752487   26.73
22.57321848   34.05720250   35.34372146   7.36
18.87768388   34.46999310   26.93655146   1.56
43.38150771   45.31266129   30.30020644   20.04
24.49692030   34.66141675   27.07654417   2.74
19.57885470   31.12847526   26.72262795   2.36
19.10446472   38.61369915   33.53484300   2.56
18.80482123   42.38162372   29.21162705   19.15
18.59141555   33.97754434   28.06935056   3.42
21.08173202   38.28493184   28.40577819   5.96
20.71306886   33.65216821   28.72264333   6.69
17.20245743   36.57241088   35.16888662   3.76
20.94381952   26.35366756   35.21122086   3.66
16.91774087   31.68125415   30.05024168   3.57
16.18179867   32.42307880   37.03732187   1.17
18.05523806   35.19253756   29.27317561   2.30
17.05401725   37.79738092   34.22421014   3.45
24.86340159   34.78269879   29.72753575   1.70
19.23898235   31.87949940   27.58687341   2.43
25.99100230   30.48242903   28.62712583   3.54
41.03387202   7.84150877   4.54140289   18.42
21.90440623   34.77315178   37.51733863   2.52
21.18297913   29.86050379   36.03193465   4.97
17.56270883   28.52983924   36.63642222   3.13
20.62397877   29.46181583   38.90511163   3.43
19.17517866   27.41463475   29.73337413   2.13
15.62914017   32.11739159   30.16729644   2.27
21.35926670   30.36980107   34.96580845   2.72
21.27980555   33.56292152   37.26215113   1.56
14.52751338   36.03732519   32.27940718   2.46
18.21878037   32.47767338   27.43927079   3.61
20.34825757   28.37871398   38.60162793   4.48
22.69458580   34.99075194   38.26930546   2.27
14.96326077   33.40843850   30.82078382   2.36
19.12208456   30.79586204   27.18638750   2.60
22.03167006   35.13211016   39.05904814   2.78
23.03418256   34.17337563   30.15044903   2.60
19.82753168   30.48733292   26.72855592   1.63
20.08072639   33.31523800   37.70441139   1.96
21.70880053   32.77177845   32.21736304   3.10
1.92542473   28.83362964   63.12804987   23.22
19.02059978   31.44563549   27.41727750   2.68
20.85886998   33.53565075   26.61232401   2.50
20.16023341   29.00653830   37.52713949   2.23
24.10054311   28.40726824   29.44428045   2.53
21.47347780   37.15544076   33.92691942   5.96
24.84704737   26.33546586   33.10234105   7.12
17.89554856   34.02691120   34.44038270   2.80
26.05226068   38.14918069   36.45442480   2.39
18.56416360   33.78929117   27.54227325   1.48
24.62929708   30.02422706   31.24059062   4.29
20.05371056   30.21337642   26.69719279   2.39
15.90241149   33.40432064   30.02124655   2.20
17.90722847   32.57954915   28.07911949   3.40
22.27435307   34.82821824   37.84896256   2.25
20.94885340   31.92650881   33.01686735   2.79
22.37483781   28.65170887   39.52687257   1.85
20.43126613   31.90134099   31.73158091   2.57
25.52007859   34.19467375   37.86803055   3.95
17.25105532   37.13784433   35.35276191   2.00
24.09772966   38.12408537   36.37289039   2.87
20.36028813   30.74698935   26.94712209   1.84
19.66106568   30.53289926   28.37318536   2.32
20.05272038   36.19901799   38.12187496   2.72
23.39252186   34.97820642   30.91871330   3.01
19.29106667   28.23069797   28.65891733   2.07
20.31081427   30.74113186   26.66786130   1.98
20.32119413   32.14866897   28.88885030   3.03
18.32969074   33.01174958   29.06946015   2.27
19.74906621   29.73912239   26.37900295   1.82
21.35987821   32.03821485   34.53223511   2.43
20.45153376   33.61144004   37.60711579   2.59
21.53063125   32.52134283   25.69587164   3.17
20.36927209   30.02186975   26.73707953   2.36
20.08736820   30.39028789   26.84721879   1.90
19.96826430   30.08632477   24.95316254   3.21
20.58365720   28.62726974   29.75103869   2.86
21.01694694   33.49355756   37.60014431   1.38
24.37574510   34.95585569   39.60927526   1.72
16.78668743   30.50247745   28.19255393   13.43
16.96454866   31.74127859   30.91386141   2.16
35.63308482   19.97496460   21.37653558   23.63
21.62978439   33.23641785   37.51595922   1.75
12.92253922   42.90622030   14.47209294   24.56
11.13332212   39.72340146   11.50376442   22.92
22.27671631   34.55740372   38.13826309   4.92
21.14113013   30.15711333   28.64827909   10.49
16.97175193   33.37511969   36.16823401   2.61
20.59503490   27.75020237   30.27063798   1.74
19.81001814   30.65807061   32.65310528   3.58
20.91058610   32.87377470   38.88661090   1.98
13.53948439   33.73366170   31.13096677   4.39
19.52805731   24.57990359   15.19080661   21.17
20.07249232   32.72603240   35.37052536   2.51
1.52418659   59.87706141   43.57544115   46.28
27.70603939   33.60581696   35.80667282   2.67
55.26048815   40.53178620   20.82792415   29.13
33.36975283   39.20712128   15.54746124   16.23
21.58371291   32.49797447   26.80430860   2.11
28.82887942   34.96744919   30.89333452   3.99
